X,Y,objectid,featuretype,description,class,name,operationalstatus,owner,generationtype,primaryfueltype,primarysubfueltype,generationmw,generatornumber,locality,state,spatialconfidence,revised,comment_,ga_guid,x_coordinate,y_coordinate
125.559720241,-18.195561233,367,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Fitzroy Crossing,Operational,Energy Developments Ltd,,Natural Gas,,4.06,,Fitzroy Crossing,Western Australia,5,2012/09/20 00:00:00+00,,{88917FC6-38E5-4536-BBF5-145A32D150E0},125.55972024,-18.19556123
127.661905924,-18.232737642,368,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Halls Creek,Operational,Energy Developments Ltd,,Natural Gas,,3.69,,Halls Creek,Western Australia,5,2012/09/20 00:00:00+00,,{54BAACBF-50EC-403F-94C0-990B9891B71C},127.66190592,-18.23273764
128.211328495,-17.025869653,369,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Warmun,Operational,Energy Developments Ltd,,Distillate,,1.3,6,Warmun,Western Australia,5,2012/09/20 00:00:00+00,,{35EA373C-FF4B-4F16-9C8F-B23E6413BFB9},128.2113285,-17.02586965
128.739470811,-15.7795429189999,370,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Kununurra,Operational,Horizon Power,,Distillate,,12.4,1,Kununurra,Western Australia,5,2016/05/23 00:00:00+00,"May have been decommissioned.  Standby power station, used only if power from Ord River hydro insufficient",{E890A435-1400-4184-B286-579C6007FB84},128.73947081,-15.77954292
122.396477685,-28.6216099819999,371,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Laverton,Operational,Energy Developments,,Distillate,,1.5,1,Laverton,Western Australia,2,2012/09/19 00:00:00+00,Point placed on town.  Location of generator unknown,{C057B195-97D0-414C-8A28-650FF7742359},122.39647769,-28.62160998
114.125008287,-21.946444613,372,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Exmouth,Operational,Burns and Roe Worley,,Natural Gas,,8,7,Exmouth,Western Australia,5,2012/09/18 00:00:00+00,,{454773F0-B775-41B2-983B-8FA574EC0E1E},114.12500829,-21.94644461
145.344977635,-17.119278895,373,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Tableland,Operational,MSF Sugar,Steam Super Critical,Biomass,Bagasse,7,,Mutchilba,Queensland,4,2012/09/14 00:00:00+00,"Point on facility, don't know exact location of generator",{AB3CDFE5-C67F-4632-80F2-119C2863E53A},145.34497764,-17.1192789
145.991008051,-17.605671889,374,Power Station,A facility used for the generation of electrical power for distribution,Renewable,South Johnstone,Operational,MSF Sugar,Steam Super Critical,Biomass,Bagasse,20,,South Johnstone,Queensland,4,2012/09/14 00:00:00+00,"Point on facility, don't know exact location of generator",{06A2DC08-9AD3-49B1-BEC9-A4CCDE2724F1},145.99100805,-17.60567189
145.788719092,-17.0931522399999,375,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Mulgrave,Operational,MSF Sugar,Steam Super Critical,Biomass,Bagasse,13,,Gordonvale,Queensland,4,2012/09/14 00:00:00+00,"Point on facility, don't know exact location of generator",{CCBB01BA-F391-4956-95E2-2D51E05E8FB6},145.78871909,-17.09315224
140.757468713,-36.3164193709999,376,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Blue Lake Milling Power Plant,Operational,Vibe Energy Pty Ltd,Compression Reciprocating Engine,Distillate,,1,1,Bordertown,South Australia,4,2016/05/11 00:00:00+00,"Point on facility, not sure of exact location of generator",{05D6F721-C9EB-4A28-A08E-10124FF18A55},140.75746871,-36.31641937
140.736776154,-36.326542963,377,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Tatiara Meats,Operational,Vibe Energy Pty Ltd,Compression Reciprocating Engine,Distillate,,0.5,1,Bordertown,South Australia,4,2012/09/14 00:00:00+00,"Point on facility, not sure of exact location of generator",{6F404294-0862-41D9-A651-1998BF687D16},140.73677615,-36.32654296
126.643964158,-14.293841678,378,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Kalumburu,Operational,,,Distillate,,0.7,5,Kalumburu,Western Australia,5,2012/09/20 00:00:00+00,,{C528F37B-8365-4178-86B7-FBE35BA5E1FB},126.64396416,-14.29384168
123.041383034,-16.444403447,379,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Ardyaloon,Operational,Energy Developments Ltd,,Distillate,,0.8,6,Dampier Peninsula,Western Australia,5,2012/09/20 00:00:00+00,,{63AE8B84-4C5E-4E57-BBA9-36CC4AD8095B},123.04138303,-16.44440345
122.90359871,-16.5198939209999,380,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Djarindjin,Operational,Energy Developments Ltd,,Distillate,,0.7,5,Dampier Peninsula,Western Australia,5,2012/09/20 00:00:00+00,,{9B1B7528-B096-4BA6-9F95-80B2EFC4CC46},122.90359871,-16.51989392
122.658517879,-16.993886306,381,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Beagle Bay,Operational,Energy Developments Ltd,,Distillate,,0.7,5,Dampier Peninsula,Western Australia,5,2012/09/20 00:00:00+00,,{AB87DD46-BDCC-444D-AB9C-6117A8C39BFC},122.65851788,-16.99388631
121.784790282,-18.681613451,382,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Bidyadanga,Operational,Energy Developments Ltd,,Distillate,,1.3,,Lagrange,Western Australia,5,2012/09/20 00:00:00+00,,{25E7759F-7129-4B34-9AF2-EB7395A774CF},121.78479028,-18.68161345
115.208299497,-25.0556803699999,383,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Gascoyne Junction,Operational,Energy Developments,,Distillate,,0.4,,Gascoyne Junction,Western Australia,4,2012/09/19 00:00:00+00,,{0A4CEEB7-C372-44E3-8B44-24C023AB8A05},115.2082995,-25.05568037
120.218518745,-26.5921462709999,384,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Wiluna,Operational,Energy Developments,,Distillate,,1.3,,Wiluna,Western Australia,5,2016/05/23 00:00:00+00,,{E692381E-16A8-41DE-AA5F-FE39DFCE778D},120.21851875,-26.59214627
116.683501957,-28.3375231799999,385,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Yalgoo,Operational,Energy Developments,,Distillate,,0.4,1,Yalgoo,Western Australia,5,2012/09/19 00:00:00+00,,{47BF5BCF-2F7E-4D83-8CA5-8BB165002781},116.68350196,-28.33752318
113.675385834,-24.869146385,386,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Carnarvon,Operational,,,Natural Gas,,15,13,East Carnarvon,Western Australia,5,2016/05/23 00:00:00+00,Generation capacity may be wrong. Will be decommissioned around 2016/2017,{1AE93419-EFB1-47E9-9C29-90201DCFFF24},113.67538583,-24.86914639
113.70954323,-24.8910381599999,387,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Mungullah,Operational,Horizon Power,,Natural Gas,,18,,Brown Range,Western Australia,5,2016/05/23 00:00:00+00,Replaced the old Canarvon power station,{3722152F-B477-49C4-AA6F-8FFF12FE8F05},113.70954323,-24.89103816
114.133515801,-21.8126181609999,388,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Exmouth Advanced Mini Wind Farm,Operational,,Wind Turbine,Wind,,0.06,3,North West Cape,Western Australia,5,2012/09/18 00:00:00+00,,{5139BCBE-F7D3-41D3-8343-0E9DBABDB121},114.1335158,-21.81261816
116.068808267,-33.235479875,389,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Worsley,Operational,BHP,,Coal,,120,4,Worsley,Western Australia,5,2016/05/23 00:00:00+00,This facility contains a coal fired power station and a gas fired generator.  The generation figure needs confirmation,{C6713273-65A3-4377-9F6B-FC8867C1259C},116.06880827,-33.23547988
114.169702377,-27.715233634,390,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Kalbarri PV System,Operational,Verve Energy,Solar Photovoltaic,Solar,Photovoltaic,0.02,16,Kalbarri,Western Australia,5,2012/09/17 00:00:00+00,,{963DEC70-81E2-4C33-8089-E2086DEEBCC9},114.16970238,-27.71523363
121.769048811,-33.880155427,391,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Esperance Wind Farm Ten Mile Lagoon,Operational,Verve Energy,Wind Turbine,Wind,,2.03,9,Dalyup,Western Australia,5,2012/09/17 00:00:00+00,,{4D2C2D67-E153-415C-968E-A84C82E3382F},121.76904881,-33.88015543
116.308730262,-33.4467934209999,392,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Muja B,Decommissioned,Verve Energy,Steam Subcritical,Coal,Black Coal,120,,Muja,Western Australia,5,2012/09/17 00:00:00+00,"Shut down in 2009, due to be recommissioned in 2012; 12MW total from renewable fuels (wood waste)- from all Muja power stations",{CF0ABE7A-9BC6-4546-A057-8B3681AB710F},116.30873026,-33.44679342
116.308119345,-33.446657662,393,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Muja A,Decommissioned,Verve Energy,Steam Subcritical,Coal,Black Coal,120,,Muja,Western Australia,5,2012/09/17 00:00:00+00,"Shut down in 2009, due to be recommissioned in 2012; 12MW total from renewable fuels (wood waste)- from all Muja power stations",{5A7EFD7D-9D9B-48AA-99C5-56EECFA7F57D},116.30811935,-33.44665766
149.126729972,-36.576297736,394,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Boco Rock,Operational,Boco Rock Wind Farm Pty Ltd,Wind Turbine,Wind,,113,,Springfield (Snowy Monaro Regional),New South Wales,5,2020/02/26 00:00:00+00,found the location of the substation,{A9A9A92F-9A7E-4060-A4A0-D616519CD47D},149.12672997,-36.57629774
151.658535811,-29.962243756,395,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Ben Lomond,Proposed,AGL Energy,Wind Turbine,Wind,,200,,Ben Lomond,New South Wales,3,2016/04/18 00:00:00+00,Location estimated from preliminary environmental assessment,{7162C79D-2379-49A5-841E-061461C05689},151.65853581,-29.96224376
150.525827455,-34.90296832,396,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Bamarang,Proposed,Infratil Energy Australia Pty Ltd,Open Cycle Gas Turbine,Natural Gas,,320,,Bamarang,New South Wales,4,2016/04/18 00:00:00+00,Location from Delta Energy Report - Proposed Gas Turbine Power Station,{D6F9635B-53D3-4A0F-BED2-1A5BE22A00BF},150.52582746,-34.90296832
148.829243118,-34.564908949,397,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Bango Wind Farm,Proposed,Bango Wind Farm Pty Ltd,Wind Turbine,Wind,,200,,Kangiara,New South Wales,4,2016/04/18 00:00:00+00,Location from Bango Wind Farm website,{E7939D0E-A580-497C-A03F-497D4A29F809},148.82924312,-34.56490895
151.033249086,-33.9196868989999,398,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Bankstown Sports Club,Operational,Bankstown Sports Club,Compression Reciprocating Engine,Distillate,,2,,Bankstown,New South Wales,4,2016/05/11 00:00:00+00,"Point is on the Sports Club, don't know exact location of generator with facility",{8C9C1395-A0E4-40E4-A9AD-296C88875ECC},151.03324909,-33.9196869
148.987223971,-35.214176564,399,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Belconnen,Operational,EDL LFG ACT Pty Ltd,Spark Ignition Reciprocating Engine,Biogas,Landfill Methane,1,1,Macnamara,Australian Capital Territory,5,2012/09/11 00:00:00+00,,{0BA5F67E-4723-444B-BF5A-853F1053FC33},148.98722397,-35.21417656
151.693617999,-32.9642427319999,400,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Charlestown Square,Operational,GPT RE Limited,Spark Ignition Reciprocating Engine,Natural Gas,,2.8,1,Charlestown,New South Wales,4,2012/09/11 00:00:00+00,"Point on facility, not sure of exact location of generator",{984188AB-47BD-4045-8E60-2FFD745330B4},151.693618,-32.96424273
150.990509277,-33.838102846,401,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Club Merrylands,Operational,Club Merrylands,,Distillate,,0.8,1,Merrylands,New South Wales,2,2012/09/11 00:00:00+00,"Point is on the RSL Club, may not be the right club.",{50E1F69E-A953-4D2D-8427-9FB5365F0302},150.99050928,-33.83810285
150.803232802,-33.818193868,402,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Erskine Park,Operational,Cogent Energy,Spark Ignition Reciprocating Engine,Natural Gas,,0.4,1,Erskine Park,New South Wales,5,2012/09/11 00:00:00+00,,{DFADD478-F7EA-4A20-834B-63574C82D066},150.8032328,-33.81819387
151.769264551,-32.8821895209999,403,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Kooragang,Operational,Ausgrid,Wind Turbine,Wind,,0.6,1,Kooragang,New South Wales,5,2012/09/11 00:00:00+00,,{369F5AA0-F977-40A7-A0D7-4A9DA5942AD6},151.76926455,-32.88218952
114.194562274,-27.898371632,404,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Kalbarri Wind Farm,Operational,Verve Energy,Wind Turbine,Wind,,1.7,2,Yallabatharra,Western Australia,5,2012/09/17 00:00:00+00,,{B9457694-92A4-4543-8588-4D4EB14782CD},114.19456227,-27.89837163
118.674730747,-21.1738697979999,405,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Wodgina,Operational,Energy Developments Ltd,,Natural Gas,,13.7,4,Marble Bar,Western Australia,5,2016/05/23 00:00:00+00,,{6F72685C-D322-41BA-B475-FFDFBD2FD4D2},118.67473075,-21.1738698
128.03308525,-17.363081512,406,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Savannah Nickel Mine,Operational,Contract Power,,Distillate,,10.8,,Ord River,Western Australia,5,2012/09/20 00:00:00+00,Also called Sally Malay Nickel Mine,{4799B897-59AF-4D57-AE39-2A6B3EAED21E},128.03308525,-17.36308151
118.483032048,-26.595158005,407,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Meekatharra,Operational,Energy Developments,,Distillate,,2.9,,Meekatharra,Western Australia,5,2012/09/19 00:00:00+00,,{92673A86-6659-4A67-8625-08B1277A9BBE},118.48303205,-26.59515801
121.321284455,-28.881062728,408,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Leonora,Operational,Energy Developments,,Natural Gas,,4.43,7,Leonora,Western Australia,5,2012/09/19 00:00:00+00,,{ABF4910A-5E9F-4F27-A358-C32797B61C86},121.32128446,-28.88106273
121.025187806,-29.690588265,409,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Menzies,Operational,,,Distillate,,0.3,1,Menzies,Western Australia,2,2012/09/19 00:00:00+00,Point placed on town. Location of generator unknown,{C7257897-49D9-4606-82D7-C5E619161D03},121.02518781,-29.69058827
115.099034844,-21.658208153,410,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Onslow,Operational,,Spark Ignition Reciprocating Engine,Natural Gas,,3.6,6,Onslow,Western Australia,3,2012/09/18 00:00:00+00,"Not sure about location, imagery is not very clear",{34DFE65A-92BE-4DFA-BE3E-DD8F55C38092},115.09903484,-21.65820815
120.129944215,-33.905035342,411,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Hopetoun Diesel Backup,Operational,Verve Energy,,Distillate,,1.3,,Hopetoun,Western Australia,5,2012/09/17 00:00:00+00,,{CE7F4257-B254-4980-8196-47395CC98283},120.12994422,-33.90503534
